net_put_flow_btc_z,net_call_flow_btc_z,block_share_z,pc_volume_ratio_z,top_strike_share_z,lag,event_day
-0.5313572047956944,-2.1584051175456076,1.567155079913695,1.166498584142046,1.584267070739768,-2,2025-02-21
-1.9420941728930154,1.683761831359693,0.47431509829342605,0.06651982954601665,-0.5478783878430528,-1,2025-02-21
0.9287055952255724,0.8462778438275077,-0.36270849509594005,0.006129379055157583,-0.623850387261195,0,2025-02-21
-0.24419137329711357,0.1120346530266744,-1.709302361519907,-0.253456117438517,3.480004013837173,1,2025-02-21
-0.020511344784684877,-0.00024438424888356507,-1.1181900282802892,-0.47625886913685034,0.5691063347537436,2,2025-02-21
-0.020511344784684877,-0.00024438424888356507,-1.1181900282802892,-0.47625886913685034,0.5691063347537436,-2,2025-02-25
0.34422131379893706,-0.8695380589658647,0.03565758785405809,0.212709542220761,0.5800612389141181,-1,2025-02-25
-0.2023333250417869,-1.5340355510560437,-0.21865628441896043,2.9746441166972892,-0.749070529097408,0,2025-02-25
0.7609613787257105,0.21700244101757696,-0.08153053227471205,4.164531705397638,0.4026782583150778,1,2025-02-25
0.8323827870216779,-1.2278194481655607,0.5857732900958134,2.60063550419646,-1.1099448202333486,2,2025-02-25
0.34422131379893706,-0.8695380589658647,0.03565758785405809,0.212709542220761,0.5800612389141181,-2,2025-02-26
-0.2023333250417869,-1.5340355510560437,-0.21865628441896043,2.9746441166972892,-0.749070529097408,-1,2025-02-26
0.7609613787257105,0.21700244101757696,-0.08153053227471205,4.164531705397638,0.4026782583150778,0,2025-02-26
0.8323827870216779,-1.2278194481655607,0.5857732900958134,2.60063550419646,-1.1099448202333486,1,2025-02-26
0.3139316181987716,1.1023419641917784,0.7404399460863553,2.540041743378893,1.5448090266241563,2,2025-02-26
0.3139316181987716,1.1023419641917784,0.7404399460863553,2.540041743378893,1.5448090266241563,-2,2025-03-02
-0.20330486326760078,0.7788568734155419,-0.3487845773514866,0.6173029953123034,-0.32940125336721787,-1,2025-03-02
0.6200171446695062,2.9215945247217943,-0.23884657261114656,-0.18610105153923817,-1.0287941342871925,0,2025-03-02
0.18888704727381758,0.6380441634115456,1.0134763977361065,1.0106383973970705,-1.0879514449313155,1,2025-03-02
-1.4496929755556434,-0.4643169616520543,1.937902515327406,1.2889807597314347,-1.3220360306932373,2,2025-03-02
-0.20330486326760078,0.7788568734155419,-0.3487845773514866,0.6173029953123034,-0.32940125336721787,-2,2025-03-03
0.6200171446695062,2.9215945247217943,-0.23884657261114656,-0.18610105153923817,-1.0287941342871925,-1,2025-03-03
0.18888704727381758,0.6380441634115456,1.0134763977361065,1.0106383973970705,-1.0879514449313155,0,2025-03-03
-1.4496929755556434,-0.4643169616520543,1.937902515327406,1.2889807597314347,-1.3220360306932373,1,2025-03-03
-0.927638419304135,0.10724596617547827,1.0000898580049815,0.09103513824066103,-0.8865358498491205,2,2025-03-03
0.6200171446695062,2.9215945247217943,-0.23884657261114656,-0.18610105153923817,-1.0287941342871925,-2,2025-03-04
0.18888704727381758,0.6380441634115456,1.0134763977361065,1.0106383973970705,-1.0879514449313155,-1,2025-03-04
-1.4496929755556434,-0.4643169616520543,1.937902515327406,1.2889807597314347,-1.3220360306932373,0,2025-03-04
-0.927638419304135,0.10724596617547827,1.0000898580049815,0.09103513824066103,-0.8865358498491205,1,2025-03-04
-0.46749058332901133,-0.21917813672454384,1.4824109863671102,-0.16870884840821082,0.3744179621033581,2,2025-03-04
0.7348191593665947,0.23033031325546752,1.784162985979217,-0.19295862704926967,0.7064067731987771,-2,2025-03-16
-0.20539368896013588,0.2991127983329686,-1.4949842006374439,-0.5900926302727427,2.5701192007601836,-1,2025-03-16
0.6726423291142901,0.5036185558888467,-1.1562438400946733,0.9446413733455091,-0.07252260898828532,0,2025-03-16
-1.5726725089755138,-0.3383990774878186,2.7714222526568575,-0.4535172792750281,0.8891210900986293,1,2025-03-16
-0.10886798118897667,-0.46687647681557953,1.4527821383985433,-0.2751395600220591,-1.0094559481680565,2,2025-03-16
-2.273224743634472,-0.17277047405370188,0.33724538617923605,1.9961581469265457,-0.9078255781195842,-2,2025-03-26
0.910069552244351,0.18122629031628235,1.2302081948364876,-0.3866983942415473,0.48068478560370725,-1,2025-03-26
-0.11909431413179179,-0.3682185871327602,1.0678280909197575,-0.6302472891656691,-0.6268299213748282,0,2025-03-26
-0.2539512436102941,0.38583322850242086,1.1219980420266065,-0.5475761983127332,1.8424255973438346,1,2025-03-26
4.408148304220759,0.17168218252592346,0.4477338228163978,0.2552269291411318,-0.7406932634190543,2,2025-03-26
0.03548302842982098,0.14108850181694613,-1.302524700938763,0.025730272514120377,-0.8659914890902501,-2,2025-04-07
0.7456174733954941,-0.3666284319649242,0.5517728699352612,2.834960131144693,-1.0206645780659684,-1,2025-04-07
-0.680779237089538,-0.05550263310096603,1.2851788233824224,0.799404213249789,-0.6914244748941443,0,2025-04-07
-0.2031174483008018,-0.21626406808351947,1.4261882778480754,0.20033511690593447,0.47641387501268134,1,2025-04-07
-0.42986835130761375,1.2193868687901197,0.34932133893844236,-0.4889633332120096,-0.9065351345160917,2,2025-04-07
-0.680779237089538,-0.05550263310096603,1.2851788233824224,0.799404213249789,-0.6914244748941443,-2,2025-04-09
-0.2031174483008018,-0.21626406808351947,1.4261882778480754,0.20033511690593447,0.47641387501268134,-1,2025-04-09
-0.42986835130761375,1.2193868687901197,0.34932133893844236,-0.4889633332120096,-0.9065351345160917,0,2025-04-09
1.113714831492064,-1.5815552860144348,1.4447460763057272,-0.4996388231036606,3.7272755323347564,1,2025-04-09
-1.3178435442030008,3.514775290842467,-0.058101469092286216,-0.30972948556553553,-1.2174662715181097,2,2025-04-09
0.13746764554702137,0.042525512982633934,0.07746024070135257,-0.694072085275018,0.21781554251151514,-2,2025-04-22
-0.4715662890945588,0.3658001277974257,0.13168783459699843,-0.7248735879893361,-0.14653332300155902,-1,2025-04-22
-2.6453004518169574,3.2663215569726507,-0.07469644446335592,-0.87882238895555,-0.8174026065641598,0,2025-04-22
-0.6468560588798071,0.022148059875243806,1.1391292436909288,-0.902348197171837,-0.5173357622061526,1,2025-04-22
-1.03858169485447,-0.20034329000465498,-1.3441798794008262,-1.274391122411458,2.470295421151425,2,2025-04-22
-1.1778538298405064,-0.246137839517547,-0.018129543899776068,-0.5016605211170555,-0.542571485687356,-2,2025-05-18
0.0248306996501088,-0.17247590419831174,-1.7106740459922718,0.11345838563394499,1.2068364321127336,-1,2025-05-18
-0.6315118131572403,0.1305830434166444,-0.17967090595241939,-0.9769044680160873,0.5918868827900626,0,2025-05-18
-0.9513711528491272,0.3827538802472926,0.6576370460185251,-0.7557578044918547,0.16771106191162538,1,2025-05-18
-0.5478604494847796,0.31066547116336146,-0.09613268972214892,-0.6593290081223876,-0.46366776331496146,2,2025-05-18
-0.7574375353481058,-0.9366170799908166,1.4929451471621213,1.3186114326780514,0.40772961190754975,-2,2025-06-12
-0.6222950987339291,-0.42690066400296134,-0.18784007068975336,0.8978951263891792,1.024045429860379,-1,2025-06-12
-0.577195063035662,-1.0909312544169925,1.1404850706437595,2.933279405302775,0.5460393965320736,0,2025-06-12
2.751419358603536,-1.6764101216489453,0.013549839179345408,0.964217837958162,1.3403846723588209,1,2025-06-12
-0.03914299834476698,-0.2078453170320589,-1.294750354990764,0.9591864610860605,-0.5123414291705133,2,2025-06-12
0.2053890022871846,-0.18229847481261985,-0.7389308548632256,-0.8851936299638201,0.6999688474352788,-2,2025-07-01
0.2136196315917322,0.031042343478966516,0.8366551182406546,-0.9449965974445518,0.5021284575082425,-1,2025-07-01
0.115791372337045,-0.9546831994158539,-0.8824097985649252,-0.5005642520817142,0.6724581969970784,0,2025-07-01
-0.2808727568404058,1.073876632507107,-0.10591555243921769,-1.3033884761090455,0.2675341954298586,1,2025-07-01
-0.3046290520391619,1.8566637171018983,1.0407586880764865,-0.8431744432757614,-0.24370559107087772,2,2025-07-01
-0.08520427554964762,0.3526287132992657,1.0080884509865575,-1.405442566508978,-0.5620150737702729,-2,2025-07-10
0.15522031014828047,1.4030759996669497,0.510996455839688,-0.8468094620890004,-1.000754957584595,-1,2025-07-10
-1.8105427762604698,-1.6300839404067653,-0.19552673168379406,-1.2538199739170501,-1.1714935608783474,0,2025-07-10
2.583923619908941,1.1149380898901018,0.49170806569978465,-1.2246657572074255,-0.20782300470327447,1,2025-07-10
0.028007038752132674,0.31148970170780804,-1.059597206136269,-0.20993818317364302,-0.13551303860857186,2,2025-07-10
-0.023946334138719595,-0.41136674561327075,1.1805475205809912,-0.530076078781789,1.6543053554549199,-2,2025-08-15
0.3885601248538733,-2.7820243702582585,1.5996072081834953,-0.08644703981243891,-0.3351297051269706,-1,2025-08-15
1.237054520687211,-0.23344565775104043,0.29801892944726593,1.5197129666229168,-1.2622606184616065,0,2025-08-15
-0.2893308362958765,-0.14740764654704874,-1.649453142141278,-0.8459826378379371,-1.1035720029527483,1,2025-08-15
-0.09317281174825497,0.26812648869746347,-1.9466590644253585,0.6590394860220794,1.0391754378017266,2,2025-08-15
-0.35619049226656035,1.1263096513510562,0.4802998201397882,0.7092220859845925,-0.5345764758710869,-2,2025-08-24
0.3565095248432478,-0.6459510878687172,0.05366376779240144,1.3621184298622846,3.4213301348212735,-1,2025-08-24
0.03335845658495233,-0.20784875349447082,-1.7291135232433361,1.3672612633661145,-0.976882652877755,0,2025-08-24
0.1952251690448237,0.9364054413986541,0.12137232230647105,2.2927626446967238,0.16485156124488765,1,2025-08-24
0.2871545187815357,-1.2694030866038224,-0.09552523453872214,2.939011308942997,1.3720463225683366,2,2025-08-24
0.007669147816395222,0.7680451004255162,-0.8713495584642612,0.6562432192340896,2.8320086745523394,-2,2025-09-22
-0.03683618501629815,0.3343467968255456,0.0084273894601557,0.4784565327127609,2.251065073125825,-1,2025-09-22
0.7215834593379996,-1.542354512912216,1.1898179200669785,1.4587159056785337,-0.47766584637716697,0,2025-09-22
0.36191115251204287,0.024979386318536603,-0.04415510152664009,6.930041252823884,-0.16028906316818162,1,2025-09-22
-0.08692164966997609,1.5946498227502064,0.9952725118003012,-0.3116190897131561,0.33205566219802696,2,2025-09-22
-0.9542325949914408,-1.9089940826503067,0.6618012788265413,-0.12618569317546405,-1.29855998170415,-2,2025-10-01
-1.8838299848690474,0.6556100871788781,0.5016678635869607,-0.5287042597438736,-1.018803571599836,-1,2025-10-01
0.21935607233280136,-0.4352136500456331,1.186643030139468,-0.5457501687961678,-0.8380599525098167,0,2025-10-01
-1.0185804833371126,-0.0038180341330833647,-0.4837700590319262,-0.5333256122179691,-0.20798198767209786,1,2025-10-01
-1.7151882572724937,-0.529060545197509,0.5247625992529709,-0.735053997191078,0.16202575634005859,2,2025-10-01
-0.13454802353572137,0.10675613822770964,2.433671809111933,-0.1254545884458134,-0.901510166294059,-2,2025-10-10
0.12599405141283138,-0.42255955842897885,0.6786397965275575,-0.3426298602725197,-0.3439712343633209,-1,2025-10-10
0.7899105616386342,0.547191443143556,-0.27598840177415207,0.2811862223965443,-1.1872469866951056,0,2025-10-10
0.549503247306898,-1.551396509633137,-0.8502037750195834,0.09650608981177444,-0.3452872629979067,1,2025-10-10
0.4368911290893309,1.8397064828055125,0.35069594778718705,0.1697460486534536,-0.7742131988567452,2,2025-10-10
0.6346843469318294,-0.8281277252839772,0.04865462980113017,0.1824827648459072,-1.2402447335280709,-2,2025-10-31
-0.7849177341873043,0.5875312767603219,0.9601668722550376,0.5788889722613577,-0.936374131399403,-1,2025-10-31
-0.3700670961710083,0.975501422522357,-0.9321240983123947,1.0209737997957395,-0.919393719513469,0,2025-10-31
0.011157993207726057,0.9672146298411832,-1.6869145233949567,0.1767066703272975,1.873452694650602,1,2025-10-31
0.6564330877679473,1.3336949391174109,-1.612577844627613,-0.49275559086505694,-0.1302312295050728,2,2025-10-31
0.8161139436529985,0.6532951664105557,0.011449463587674381,0.2209137840624612,-0.6346540259408316,-2,2025-11-14
0.8453278223459106,0.9288457437756813,0.18277624296963493,0.2988480897237177,-0.8623648148583848,-1,2025-11-14
2.0153693602788665,-2.892553765357349,-0.21262918989354446,1.849197834606369,0.6479104477356237,0,2025-11-14
0.10216967436754548,0.5904447426652832,-1.506033622038321,0.052184862571674887,1.9001691943850179,1,2025-11-14
-0.1524036670176034,-0.29409446524262306,-1.952682475347512,0.6853668652290626,-0.7072281849508151,2,2025-11-14
-0.6888062959086604,0.9274670360214374,0.7688014473068665,0.7498205148955465,-0.6808015630560189,-2,2025-11-21
0.6457042593128169,0.27526556585062495,0.37461874615947155,2.0061675312567893,1.414541672545832,-1,2025-11-21
2.091572698303462,1.1279750864351055,0.025020497613692103,3.5051642711150506,0.037204905749984925,0,2025-11-21
-0.007300430654881568,-0.327221126216818,-1.267844177805571,0.971383616119923,-0.08303062344503308,1,2025-11-21
-0.21084579008312473,0.5422910852658294,-1.588969856952554,1.4279124907201388,-1.0339986496522193,2,2025-11-21
-0.49165374815939433,0.07605154724818577,-0.7267432939596457,-1.1258136893288853,2.2836111895186297,-2,2026-01-13
0.713360937821342,-0.3200738203678544,0.7071562702288625,-0.6313698475244814,1.1421002242562592,-1,2026-01-13
-0.50022768314595,3.166120640462365,0.7449113116948485,-1.0599927240460434,0.05876008049566648,0,2026-01-13
-0.7255835482920029,-0.3386982979997068,0.5663788362825635,-1.043685575449362,-0.28760526554872207,1,2026-01-13
1.3424467503062127,-1.034229231567106,1.2961734316906848,-0.787730695062677,0.0582625190514021,2,2026-01-13
1.2812557826560038,-0.39448651912353677,-0.12584154286824512,0.3780028258130872,0.12673328172146267,-2,2026-01-20
0.9678861886800484,-1.926673613920378,0.09442916734356864,-0.5009378813038362,-0.8961931261914704,-1,2026-01-20
2.376430610034158,-1.5037246022125825,-0.27171177083662457,0.1694730353408266,0.06024647941250376,0,2026-01-20
-1.098620357136381,0.5725198250049158,-0.5681250312546454,0.06258731227987756,-0.7087386487722582,1,2026-01-20
1.161180679643265,-0.8232566953876644,0.35216274739061565,0.03777628849847533,-0.9208583979653543,2,2026-01-20
-0.7699498541018125,-0.476691749257943,1.4835925396109078,0.1914577257473196,0.26306320703956837,-2,2026-01-30
1.3748341780887865,-0.3862092733455069,0.058952644894074785,-0.3636072327248931,-0.6327448045943753,-1,2026-01-30
0.13041897927477952,-1.0032569860580693,0.288199663147643,0.7683297402952352,0.33828765431440444,0,2026-01-30
1.8563049350073226,0.07337374023519527,-1.0532148615419694,0.5287344447464953,-0.6523320439169914,1,2026-01-30
-0.29748082735236714,0.46390349071658415,-0.3702653301533431,0.5019325908021051,-0.5818814729309577,2,2026-01-30
1.3748341780887865,-0.3862092733455069,0.058952644894074785,-0.3636072327248931,-0.6327448045943753,-2,2026-01-31
0.13041897927477952,-1.0032569860580693,0.288199663147643,0.7683297402952352,0.33828765431440444,-1,2026-01-31
1.8563049350073226,0.07337374023519527,-1.0532148615419694,0.5287344447464953,-0.6523320439169914,0,2026-01-31
-0.29748082735236714,0.46390349071658415,-0.3702653301533431,0.5019325908021051,-0.5818814729309577,1,2026-01-31
-1.4705381393516925,0.6344378008331307,0.017032985677072947,0.7537231874200617,-0.08750824856300256,2,2026-01-31
1.9636899367569238,-0.40846246126232105,0.0785158379061776,0.8498369310642339,-0.9792193330878007,-2,2026-02-05
0.432594464339723,0.5150788601841813,-0.717805020681301,0.11085059479469461,-0.8364788345426454,-1,2026-02-05
1.4714728200522165,-3.7728953423251617,-0.9455137752054786,1.6002112707799174,-0.5595049110751003,0,2026-02-05
4.29293738745854,-1.726682130303036,-0.6134729271878443,1.1009061167532301,-1.141076588124525,1,2026-02-05
0.0262079377224378,0.05914973967893752,-1.6980029493238884,0.04710924376804636,-1.7672629706155623,2,2026-02-05
0.432594464339723,0.5150788601841813,-0.717805020681301,0.11085059479469461,-0.8364788345426454,-2,2026-02-06
1.4714728200522165,-3.7728953423251617,-0.9455137752054786,1.6002112707799174,-0.5595049110751003,-1,2026-02-06
4.29293738745854,-1.726682130303036,-0.6134729271878443,1.1009061167532301,-1.141076588124525,0,2026-02-06
0.0262079377224378,0.05914973967893752,-1.6980029493238884,0.04710924376804636,-1.7672629706155623,1,2026-02-06
-0.823891179896902,-0.12217942435790798,-1.4366422665821086,-0.5836062553922712,-1.8161528262623208,2,2026-02-06
1.4714728200522165,-3.7728953423251617,-0.9455137752054786,1.6002112707799174,-0.5595049110751003,-2,2026-02-07
4.29293738745854,-1.726682130303036,-0.6134729271878443,1.1009061167532301,-1.141076588124525,-1,2026-02-07
0.0262079377224378,0.05914973967893752,-1.6980029493238884,0.04710924376804636,-1.7672629706155623,0,2026-02-07
-0.823891179896902,-0.12217942435790798,-1.4366422665821086,-0.5836062553922712,-1.8161528262623208,1,2026-02-07
0.7996525858033702,-1.0416017311849657,0.1130295978146323,0.13531267152919826,0.10255312847593222,2,2026-02-07
3.6244292479041786,0.14953469218760806,0.13336691905561923,1.1451550558420158,-0.7846423810736379,-2,2026-02-25
0.3083598201619546,-1.2869477284809883,1.0077618434627418,0.36693403959987286,-0.36112717177702924,-1,2026-02-25
0.18599843776454225,1.5583579941992678,-0.16055858520431976,-0.4191530776956066,-0.7372029913541602,0,2026-02-25
-0.3555502277716711,-0.01725769755366626,-0.30020263066440345,-0.0791741498806451,-0.8291649322240728,1,2026-02-25
2.8031608199915,0.8361980823641186,-0.29210741016816416,3.788046730001624,0.4735528746324205,2,2026-02-25
-1.0110369021901198,-0.2488778341560522,0.5926983971637729,-0.7432766379955079,0.28671788965630485,-2,2026-03-13
-0.6568206775093455,0.009320354414468782,0.30182560345977344,-0.21908901212505374,-0.8919743088421455,-1,2026-03-13
-0.7377157516828939,0.1637092183835232,0.32586435723878754,-0.5108076512501534,0.14741975316305928,0,2026-03-13
-0.6354653393556416,0.005264812748636206,-1.5954393775308842,-0.7198844165136151,-0.1877341569069624,1,2026-03-13
-0.5615432404930858,-0.09941472566176757,-1.531161140933723,-0.774305225267057,0.15100853143158594,2,2026-03-13
0.029921265168537554,-0.19630177329418683,-0.5417794557861856,0.17733434107259732,-0.49304775694830555,-2,2026-03-23
-0.0705270325389793,-0.003899312002191099,-0.27398005170986395,0.20965136737350795,-0.3125500676018275,-1,2026-03-23
-1.636917929603075,-0.18774806647317893,-0.44944163853946534,0.4956104753448887,-0.32709801340244365,0,2026-03-23
0.33388347339754754,1.0188293045721992,0.9431250868522054,-0.13040767325645494,-0.21511197717072475,1,2026-03-23
-1.022904331074096,-1.2046942077745408,0.6951712467150463,0.2754269301184779,-0.15338219970185835,2,2026-03-23
-0.8237697291611613,-0.6539576394724774,-0.3147940579734153,-0.0804435389268565,-0.6776981484812533,-2,2026-03-31
0.6512013608428041,-1.2402886603802779,0.5708007269608989,1.7401639840289242,-0.32779439130248983,-1,2026-03-31
-0.3172084558950931,-0.7257271791436485,-0.28754411059030915,-0.6825586531916694,0.2038500974317957,0,2026-03-31
0.30836153447769366,-0.5105493822355958,0.42281805527627453,-0.6285270966917432,-0.10349499218021656,1,2026-03-31
0.5288406660710565,-1.5476798005319123,-0.43027714200096445,0.2126792244987691,-0.4172113618811975,2,2026-03-31
0.4490927961828529,0.6444342515793723,0.4172135801105419,-0.320871019617472,1.0325787375829945,-2,2026-04-23
-1.258878490642465,0.21992806529966702,0.5643670667530518,-1.0142866914699857,2.644971025857643,-1,2026-04-23
0.1871971052827169,-0.9109734199139816,0.027579836843626835,-0.9596438701658062,-1.0291431704257648,0,2026-04-23
1.0312244321860367,1.1591266319048152,0.7109667841023212,-1.0099835112869617,-0.3020788040010783,1,2026-04-23
-0.6094292882548759,-0.05327248694855987,-1.9230905230856987,-0.6515960976652972,-0.5045777956337539,2,2026-04-23
-0.6094292882548759,-0.05327248694855987,-1.9230905230856987,-0.6515960976652972,-0.5045777956337539,-2,2026-04-27
-0.9079652660724917,-0.30816446502172046,-1.563434429882127,-0.5024752280473409,-0.8057263188898469,-1,2026-04-27
0.41640835747390564,0.8063336383824655,-0.2692829187073028,-0.5073340901981861,0.5671067540171076,0,2026-04-27
-0.016871793448867353,-0.3481405298836716,-0.26589718551741387,-0.8009089068388219,0.26675723174932625,1,2026-04-27
-0.009075018200936832,0.05445105114704214,-0.526730766698678,0.6767637202072057,-0.6200995772864595,2,2026-04-27
0.41640835747390564,0.8063336383824655,-0.2692829187073028,-0.5073340901981861,0.5671067540171076,-2,2026-04-29
-0.016871793448867353,-0.3481405298836716,-0.26589718551741387,-0.8009089068388219,0.26675723174932625,-1,2026-04-29
-0.009075018200936832,0.05445105114704214,-0.526730766698678,0.6767637202072057,-0.6200995772864595,0,2026-04-29
0.13189443400175585,-0.2712380615268384,-0.286889660692568,-0.7307031608349349,-0.4634687460425925,1,2026-04-29
-0.3533456941287689,1.1288724210617822,-0.5183024388312009,-0.413824665174295,1.6593840353347578,2,2026-04-29
2.433914758847378,0.0246061646145986,1.2593394913696248,-0.4194176680219466,1.7316909589770564,-2,2026-05-15
1.121641461991975,-0.7329182806041645,0.5203488504274578,-0.3137103209841159,-0.06047422380576565,-1,2026-05-15
-0.04475786378415533,-1.5552872413982481,0.03798383236080759,-0.6049535542285878,-0.4759744393841448,0,2026-05-15
-0.4344311601870611,-0.6255091090248501,-1.6662284870616033,0.02101723325250918,-0.8730562814345889,1,2026-05-15
-0.7876462417432043,-0.3391826701288543,-0.31083604056229364,0.21129439911911035,0.13364362070551578,2,2026-05-15
-0.04475786378415533,-1.5552872413982481,0.03798383236080759,-0.6049535542285878,-0.4759744393841448,-2,2026-05-17
-0.4344311601870611,-0.6255091090248501,-1.6662284870616033,0.02101723325250918,-0.8730562814345889,-1,2026-05-17
-0.7876462417432043,-0.3391826701288543,-0.31083604056229364,0.21129439911911035,0.13364362070551578,0,2026-05-17
-0.1950376713740288,-0.3638392533783443,-0.39221935643274314,-0.38290235098334074,-0.677955517559028,1,2026-05-17
-0.45350405453998704,0.06907626932197855,1.752424784267661,-0.054601375926665384,0.4548261095031256,2,2026-05-17
-0.13226798896590414,-2.6167216527725228,0.368199669188582,2.5092274223686166,-0.8545828602180775,-2,2026-06-04
2.2490260762448866,-0.7236932723287118,0.06328393580771635,1.7225571312448875,-1.1648586845604367,-1,2026-06-04
0.13880637239886487,-1.3305619923543814,0.46327642209108005,2.2075977346497577,-1.3944028651408493,0,2026-06-04
0.010632210434455116,1.5718207220707379,-0.2449633474025936,4.057183611117473,-0.6058231413211791,1,2026-06-04
-0.37369142051513293,0.539467806473372,-1.6220250541331678,0.6014717886058448,-1.1971919125453385,2,2026-06-04
2.2490260762448866,-0.7236932723287118,0.06328393580771635,1.7225571312448875,-1.1648586845604367,-2,2026-06-05
0.13880637239886487,-1.3305619923543814,0.46327642209108005,2.2075977346497577,-1.3944028651408493,-1,2026-06-05
0.010632210434455116,1.5718207220707379,-0.2449633474025936,4.057183611117473,-0.6058231413211791,0,2026-06-05
-0.37369142051513293,0.539467806473372,-1.6220250541331678,0.6014717886058448,-1.1971919125453385,1,2026-06-05
-1.6374683097483158,0.5915542094611392,-1.595268528187041,0.44605453072105816,-1.793477269025427,2,2026-06-05
-0.31429647983682607,1.0368990181613849,1.2540412531368959,-0.1262300430419534,-0.8922032673888368,-2,2026-06-18
1.9363337207840963,0.17994353435230376,-0.0452784866801301,-0.17279236089303898,0.6829292532247151,-1,2026-06-18
1.1139979287765562,-1.7577440479389044,-0.1304561373130362,0.18061606745147635,-0.3233873545838554,0,2026-06-18
-0.22985283134705775,-0.6120280638073159,1.1188798483631113,2.9572279078618298,-0.11232221624070446,1,2026-06-18
-0.38323453462595625,0.097904531802897,-1.6813065780522765,0.3417651681516869,0.7148716449898351,2,2026-06-18
1.006985127212485,0.509194403647144,1.492264957018259,4.856479808895283,-0.3653497386012955,-2,2026-06-26
0.9384554490948783,-0.41228538212889854,-0.07316019787524833,2.0669586781128926,0.05773997576605203,-1,2026-06-26
0.40577105973883204,0.5322209166739537,1.5811442170025172,5.242186642562605,-1.4329079698649907,0,2026-06-26
0.18642701025082783,0.6266100880739112,-0.8687257439193681,0.8235007541270845,0.10554190284080943,1,2026-06-26
0.2841440980093472,0.3600804597854379,-0.2342507448148546,-0.40501422036038137,-0.7857457807247152,2,2026-06-26
