key,signal,neutral,horizon,basket,hold,smooth,state,regime,dir,n_days,n_indep,gross_dly,cost_dly,net_dly,net_per_hold,t,t_dir,t_inv,stab,nw_lag,meff,thr,passes
taker_imb_z20|allf|h3|k12|hd1|sm5|-|-,taker_imb_z20,allf,3,12,1,5,-,-,DIR,850,283,4.839758100508487,5.233456155104649,-0.39369805459616347,-1.1810941637884904,-0.06912057424797835,-0.06912057424797835,-1.764929548086075,0.5,10,839.0000000000105,4.014409690501416,False
taker_imb_5|full|h1|k12|hd1|sm5|-|-,taker_imb_5,full,1,12,1,5,-,-,DIR,850,850,3.5310522621936005,3.924333167559799,-0.3932809053662009,-0.3932809053662009,-0.06915137920934097,-0.06915137920934097,-1.3132322910692316,0.5,8,839.0000000000105,4.014409690501416,False
trend_quality_5|mkt|h3|k8|hd1|sm0|-|-,trend_quality_5,mkt,3,8,1,0,-,-,INV,854,284,-7.300141503227442,7.85263135941384,-0.5524898561863987,-1.657469568559196,-0.0691963597363194,-1.886755117229297,-0.0691963597363194,0.5,5,839.0000000000105,4.014409690501416,False
taker_price_div_10|mom|h1|k8|hd5|sm5|-|-,taker_price_div_10,mom,1,8,5,5,-,-,INV,850,170,-3.039886673852823,3.387491736123978,-0.3476050622711559,-0.3476050622711559,-0.06933925334687914,-1.2936327708058464,-0.06933925334687914,0.5,12,839.0000000000105,4.014409690501416,False
funding_cum_7|mom|h3|k12|hd1|sm0|-|-,funding_cum_7,mom,3,12,1,0,-,-,INV,854,284,-3.692964281620008,4.112600045366,-0.4196357637459906,-1.2589072912379717,-0.06959008680939094,-1.294181962418777,-0.06959008680939094,0.5,5,839.0000000000105,4.014409690501416,False
overnight_share_10|mom|h3|k8|hd1|sm0|-|-,overnight_share_10,mom,3,8,1,0,-,-,INV,854,284,-3.7397277262411674,4.1202460816301185,-0.3805183553889512,-1.1415550661668536,-0.06965261665324451,-1.4402749332163693,-0.06965261665324451,0.25,5,839.0000000000105,4.014409690501416,False
lsr_ttpos_lvl|full|h1|k12|hd1|sm5|-|-,lsr_ttpos_lvl,full,1,12,1,5,-,-,DIR,502,502,3.8063592565043862,4.2996685810915105,-0.49330932458712234,-0.49330932458712234,-0.07009334033577355,-0.07009334033577355,-1.1540242255540714,0.5,8,839.0000000000105,4.014409690501416,False
gk_over_cc_20|mom|h1|k8|hd5|sm0|-|-,gk_over_cc_20,mom,1,8,5,0,-,-,INV,854,170,-3.1884767957260953,3.6306328849207077,-0.44215608919461213,-0.44215608919461213,-0.0705171818545676,-1.0866170848870524,-0.0705171818545676,0.5,7,839.0000000000105,4.014409690501416,False
trend_quality_60|raw|h1|k8|hd1|sm0|-|-,trend_quality_60,raw,1,8,1,0,-,-,DIR,854,854,4.238077980890906,4.8805137052781795,-0.6424357243872745,-0.6424357243872745,-0.07058726575709322,-0.07058726575709322,-1.0025370707242407,0.5,3,839.0000000000105,4.014409690501416,False
vp_corr_10|mom|h1|k8|hd1|sm0|-|-,vp_corr_10,mom,1,8,1,0,-,-,INV,854,854,-11.333494988878586,11.865236326944467,-0.5317413380658812,-0.5317413380658812,-0.07141514169215704,-3.135030330377566,-0.07141514169215704,0.5,3,839.0000000000105,4.014409690501416,False
